"" "Sc5_A_1" "Sc5_A_10" "Sc5_A_11" "Sc5_A_12" "Sc5_A_13" "Sc5_A_14" "Sc5_A_15" "Sc5_A_16" "Sc5_A_17" "Sc5_A_18" "Sc5_A_19" "Sc5_A_2" "Sc5_A_20" "Sc5_A_3" "Sc5_A_4" "Sc5_A_5" "Sc5_A_6" "Sc5_A_7" "Sc5_A_8" "Sc5_A_9" "Sc5_B_1" "Sc5_B_10" "Sc5_B_11" "Sc5_B_12" "Sc5_B_13" "Sc5_B_14" "Sc5_B_15" "Sc5_B_16" "Sc5_B_17" "Sc5_B_18" "Sc5_B_19" "Sc5_B_2" "Sc5_B_20" "Sc5_B_3" "Sc5_B_4" "Sc5_B_5" "Sc5_B_6" "Sc5_B_7" "Sc5_B_8" "Sc5_B_9" "Sc5_C_1" "Sc5_C_10" "Sc5_C_11" "Sc5_C_12" "Sc5_C_13" "Sc5_C_14" "Sc5_C_15" "Sc5_C_16" "Sc5_C_17" "Sc5_C_18" "Sc5_C_19" "Sc5_C_2" "Sc5_C_20" "Sc5_C_3" "Sc5_C_4" "Sc5_C_5" "Sc5_C_6" "Sc5_C_7" "Sc5_C_8" "Sc5_C_9"
"on" 0.651465798045603 0.630914826498423 1.24610591900312 0.31055900621118 0.319488817891374 1.24610591900312 0.316455696202532 0.645161290322581 0.314465408805031 0 0 0.316455696202532 0.623052959501558 0.311526479750779 1.92307692307692 0 1.29032258064516 0.645161290322581 0.319488817891374 0.949367088607595 0.651465798045603 0.630914826498423 1.24610591900312 0.31055900621118 0.319488817891374 1.24610591900312 0.316455696202532 0.645161290322581 0.314465408805031 0 0 0.316455696202532 0.623052959501558 0.311526479750779 1.92307692307692 0 1.29032258064516 0.645161290322581 0.319488817891374 0.949367088607595 0.983606557377049 0.952380952380952 1.56739811912226 0.625 0.643086816720257 1.56739811912226 0.636942675159236 0.974025974025974 0.632911392405063 0.321543408360129 0.315457413249211 0.636942675159236 0.940438871473354 0.626959247648903 2.25806451612903 0.318471337579618 1.62337662337662 0.974025974025974 0.643086816720257 1.27388535031847
"at" 0.325732899022801 0.315457413249211 0.311526479750779 0.93167701863354 0.958466453674121 0.623052959501558 0.316455696202532 0.645161290322581 0.314465408805031 0.632911392405063 1.25391849529781 0.632911392405063 0.934579439252336 0.934579439252336 0.961538461538462 0.949367088607595 1.29032258064516 0 0.638977635782748 0.949367088607595 0.325732899022801 0.315457413249211 0.311526479750779 0.93167701863354 0.958466453674121 0.623052959501558 0.316455696202532 0.645161290322581 0.314465408805031 0.638977635782748 1.25391849529781 0.632911392405063 0.934579439252336 0.934579439252336 0.961538461538462 0.949367088607595 1.29032258064516 0 0.638977635782748 0.949367088607595 0.327868852459016 0.317460317460317 0.313479623824451 0.9375 0.964630225080386 0.626959247648903 0.318471337579618 0.649350649350649 0.316455696202532 0.643086816720257 1.26182965299685 0.636942675159236 0.940438871473354 0.940438871473354 0.967741935483871 0.955414012738854 1.2987012987013 0 0.643086816720257 0.955414012738854
"from" 0.651465798045603 0 0.623052959501558 0.62111801242236 1.2779552715655 0.934579439252336 0.316455696202532 0.32258064516129 0.628930817610063 0.949367088607595 0.626959247648903 1.26582278481013 0.311526479750779 0.623052959501558 0.961538461538462 0.949367088607595 0.645161290322581 0 0.319488817891374 0.949367088607595 0.651465798045603 0 0.623052959501558 0.62111801242236 1.2779552715655 0.934579439252336 0.316455696202532 0.32258064516129 0.628930817610063 0.958466453674121 0.626959247648903 1.26582278481013 0.311526479750779 0.623052959501558 0.961538461538462 0.949367088607595 0.645161290322581 0 0.319488817891374 0.949367088607595 0.655737704918033 0 0.626959247648903 0.625 1.28617363344051 0.940438871473354 0.318471337579618 0.324675324675325 0.632911392405063 0.964630225080386 0.630914826498423 1.27388535031847 0.313479623824451 0.626959247648903 0.967741935483871 0.955414012738854 0.649350649350649 0 0.321543408360129 0.955414012738854
"into" 0.977198697068404 0.630914826498423 0.623052959501558 0.93167701863354 0.638977635782748 0.623052959501558 0.316455696202532 0.645161290322581 0.314465408805031 0.316455696202532 0.626959247648903 0.949367088607595 0.311526479750779 0.311526479750779 0.320512820512821 0.632911392405063 0.32258064516129 0.645161290322581 1.59744408945687 0.949367088607595 0.977198697068404 0.630914826498423 0.623052959501558 0.93167701863354 0.638977635782748 0.623052959501558 0.316455696202532 0.645161290322581 0.314465408805031 0.319488817891374 0.626959247648903 0.949367088607595 0.311526479750779 0.311526479750779 0.320512820512821 0.632911392405063 0.32258064516129 0.645161290322581 1.59744408945687 0.949367088607595 0.655737704918033 0.317460317460317 0.313479623824451 0.625 0.321543408360129 0.313479623824451 0 0.324675324675325 0 0 0.315457413249211 0.636942675159236 0 0 0 0.318471337579618 0 0.324675324675325 1.28617363344051 0.636942675159236
"each" 0.325732899022801 0.315457413249211 0.311526479750779 0.31055900621118 0.319488817891374 0 0.316455696202532 0.645161290322581 0.943396226415094 0.632911392405063 0.940438871473354 0.632911392405063 0.311526479750779 0.623052959501558 0.961538461538462 0.632911392405063 0.967741935483871 0.967741935483871 0 0.316455696202532 0.325732899022801 0.315457413249211 0.311526479750779 0.31055900621118 0.319488817891374 0 0.316455696202532 0.645161290322581 0.943396226415094 0.638977635782748 0.940438871473354 0.632911392405063 0.311526479750779 0.623052959501558 0.961538461538462 0.632911392405063 0.967741935483871 0.967741935483871 0 0.316455696202532 0.327868852459016 0.317460317460317 0.313479623824451 0.3125 0.321543408360129 0 0.318471337579618 0.649350649350649 0.949367088607595 0.643086816720257 0.946372239747634 0.636942675159236 0.313479623824451 0.626959247648903 0.967741935483871 0.636942675159236 0.974025974025974 0.974025974025974 0 0.318471337579618
"for" 0.651465798045603 0 0 0.31055900621118 0.958466453674121 0.934579439252336 1.26582278481013 0.967741935483871 0.943396226415094 0.632911392405063 0.313479623824451 0 0.623052959501558 0.311526479750779 0.641025641025641 0.316455696202532 0 0.645161290322581 0.638977635782748 0.316455696202532 0.651465798045603 0 0 0.31055900621118 0.958466453674121 0.934579439252336 1.26582278481013 0.967741935483871 0.943396226415094 0.638977635782748 0.313479623824451 0 0.623052959501558 0.311526479750779 0.641025641025641 0.316455696202532 0 0.645161290322581 0.638977635782748 0.316455696202532 0.655737704918033 0 0 0.3125 0.964630225080386 0.940438871473354 1.27388535031847 0.974025974025974 0.949367088607595 0.643086816720257 0.315457413249211 0 0.626959247648903 0.313479623824451 0.645161290322581 0.318471337579618 0 0.649350649350649 0.643086816720257 0.318471337579618
"their" 0.325732899022801 0.630914826498423 0.623052959501558 0.62111801242236 0.319488817891374 0.623052959501558 0.949367088607595 0.32258064516129 0.314465408805031 0.632911392405063 0.626959247648903 0.316455696202532 0.623052959501558 0.623052959501558 0.641025641025641 0.316455696202532 0.967741935483871 0.32258064516129 1.2779552715655 0.632911392405063 0.325732899022801 0.630914826498423 0.623052959501558 0.62111801242236 0.319488817891374 0.623052959501558 0.949367088607595 0.32258064516129 0.314465408805031 0.638977635782748 0.626959247648903 0.316455696202532 0.623052959501558 0.623052959501558 0.641025641025641 0.316455696202532 0.967741935483871 0.32258064516129 1.2779552715655 0.632911392405063 0 0.317460317460317 0.313479623824451 0.3125 0 0.313479623824451 0.636942675159236 0 0 0.321543408360129 0.315457413249211 0 0.313479623824451 0.313479623824451 0.32258064516129 0 0.649350649350649 0 0.964630225080386 0.318471337579618
"across" 0.651465798045603 0.946372239747634 0.623052959501558 0.93167701863354 0.638977635782748 0.311526479750779 1.26582278481013 0.645161290322581 0.628930817610063 0.632911392405063 0.313479623824451 0.949367088607595 0.623052959501558 0.623052959501558 0.641025641025641 0.316455696202532 0.32258064516129 0.967741935483871 0.958466453674121 0.632911392405063 0.325732899022801 0.630914826498423 0.311526479750779 0.62111801242236 0.319488817891374 0 0.949367088607595 0.32258064516129 0.314465408805031 0.319488817891374 0 0.632911392405063 0.311526479750779 0.311526479750779 0.320512820512821 0 0 0.645161290322581 0.638977635782748 0.316455696202532 0.327868852459016 0.634920634920635 0.313479623824451 0.625 0.321543408360129 0 0.955414012738854 0.324675324675325 0.316455696202532 0.321543408360129 0 0.636942675159236 0.313479623824451 0.313479623824451 0.32258064516129 0 0 0.649350649350649 0.643086816720257 0.318471337579618
"where" 0.325732899022801 0 0.311526479750779 0.62111801242236 0 0.623052959501558 0.316455696202532 0 0.314465408805031 0.316455696202532 0.313479623824451 0.949367088607595 0.311526479750779 0 0.961538461538462 0.316455696202532 0.645161290322581 0.967741935483871 0.319488817891374 0.632911392405063 0.325732899022801 0 0.311526479750779 0.62111801242236 0 0.623052959501558 0.316455696202532 0 0.314465408805031 0.319488817891374 0.313479623824451 0.949367088607595 0.311526479750779 0 0.961538461538462 0.316455696202532 0.645161290322581 0.967741935483871 0.319488817891374 0.632911392405063 0.327868852459016 0 0.313479623824451 0.625 0 0.626959247648903 0.318471337579618 0 0.316455696202532 0.321543408360129 0.315457413249211 0.955414012738854 0.313479623824451 0 0.967741935483871 0.318471337579618 0.649350649350649 0.974025974025974 0.321543408360129 0.636942675159236
"an" 0.325732899022801 0.630914826498423 0.311526479750779 0.31055900621118 0.319488817891374 0.311526479750779 0.632911392405063 0 0.628930817610063 0.949367088607595 0.313479623824451 0.316455696202532 0 0.623052959501558 0.961538461538462 0.632911392405063 0 0.645161290322581 0 0 0.325732899022801 0.630914826498423 0.311526479750779 0.31055900621118 0.319488817891374 0.311526479750779 0.632911392405063 0 0.628930817610063 0.638977635782748 0.313479623824451 0.316455696202532 0 0.623052959501558 0.961538461538462 0.632911392405063 0 0.645161290322581 0 0 0.327868852459016 0.634920634920635 0.313479623824451 0.3125 0.321543408360129 0.313479623824451 0.636942675159236 0 0.632911392405063 0.643086816720257 0.315457413249211 0.318471337579618 0 0.626959247648903 0.967741935483871 0.636942675159236 0 0.649350649350649 0 0
"or" 0 0.315457413249211 0.311526479750779 0 0.319488817891374 0.311526479750779 0.316455696202532 0 0 0 0.313479623824451 0.632911392405063 0 0.934579439252336 0 1.26582278481013 0.32258064516129 0.967741935483871 0.319488817891374 0.949367088607595 0 0.315457413249211 0.311526479750779 0 0.319488817891374 0.311526479750779 0.316455696202532 0 0 0 0.313479623824451 0.632911392405063 0 0.934579439252336 0 1.26582278481013 0.32258064516129 0.967741935483871 0.319488817891374 0.949367088607595 0 0.317460317460317 0.313479623824451 0 0.321543408360129 0.313479623824451 0.318471337579618 0 0 0 0.315457413249211 0.636942675159236 0 0.940438871473354 0 1.27388535031847 0.324675324675325 0.974025974025974 0.321543408360129 0.955414012738854
"hidden" 0.325732899022801 0.315457413249211 0.311526479750779 0.31055900621118 0.638977635782748 0.311526479750779 0.316455696202532 0.32258064516129 0.314465408805031 0 0.626959247648903 0 0 0 0.320512820512821 0.316455696202532 0 0.32258064516129 0 0 0.325732899022801 0.315457413249211 0.311526479750779 0.31055900621118 0.638977635782748 0.311526479750779 0.316455696202532 0.32258064516129 0.314465408805031 0 0.626959247648903 0 0 0 0.320512820512821 0.316455696202532 0 0.32258064516129 0 0 0.655737704918033 0.634920634920635 0.626959247648903 0.625 0.964630225080386 0.626959247648903 0.636942675159236 0.649350649350649 0.632911392405063 0.321543408360129 0.946372239747634 0.318471337579618 0.313479623824451 0.313479623824451 0.645161290322581 0.636942675159236 0.324675324675325 0.649350649350649 0.321543408360129 0.318471337579618
"as" 0.651465798045603 0 0.311526479750779 0.31055900621118 0.638977635782748 0 1.26582278481013 0.645161290322581 0.314465408805031 0.316455696202532 0.313479623824451 0.316455696202532 0 0 0.320512820512821 0.316455696202532 0.32258064516129 0.32258064516129 0 0 0.651465798045603 0 0.311526479750779 0.31055900621118 0.638977635782748 0 1.26582278481013 0.645161290322581 0.314465408805031 0.319488817891374 0.313479623824451 0.316455696202532 0 0 0.320512820512821 0.316455696202532 0.32258064516129 0.32258064516129 0 0 0.655737704918033 0 0.313479623824451 0.3125 0.643086816720257 0 1.27388535031847 0.649350649350649 0.316455696202532 0.321543408360129 0.315457413249211 0.318471337579618 0 0 0.32258064516129 0.318471337579618 0.324675324675325 0.324675324675325 0 0
"author" 0.325732899022801 0.315457413249211 0.311526479750779 0.31055900621118 0.319488817891374 0.311526479750779 0.316455696202532 0.32258064516129 0.314465408805031 0.316455696202532 0.313479623824451 0.316455696202532 0.311526479750779 0.311526479750779 0.320512820512821 0.316455696202532 0.32258064516129 0.32258064516129 0.319488817891374 0.316455696202532 0.325732899022801 0.315457413249211 0.311526479750779 0.31055900621118 0.319488817891374 0.311526479750779 0.316455696202532 0.32258064516129 0.314465408805031 0.319488817891374 0.313479623824451 0.316455696202532 0.311526479750779 0.311526479750779 0.320512820512821 0.316455696202532 0.32258064516129 0.32258064516129 0.319488817891374 0.316455696202532 0.327868852459016 0.317460317460317 0.313479623824451 0.3125 0.321543408360129 0.313479623824451 0.318471337579618 0.324675324675325 0.316455696202532 0.321543408360129 0.315457413249211 0.318471337579618 0.313479623824451 0.313479623824451 0.32258064516129 0.318471337579618 0.324675324675325 0.324675324675325 0.321543408360129 0.318471337579618
"readers" 0.325732899022801 0.315457413249211 0.311526479750779 0.31055900621118 0.319488817891374 0.311526479750779 0.316455696202532 0.32258064516129 0.314465408805031 0.316455696202532 0.313479623824451 0.316455696202532 0.311526479750779 0.311526479750779 0.320512820512821 0.316455696202532 0.32258064516129 0.32258064516129 0.319488817891374 0.316455696202532 0.325732899022801 0.315457413249211 0.311526479750779 0.31055900621118 0.319488817891374 0.311526479750779 0.316455696202532 0.32258064516129 0.314465408805031 0.319488817891374 0.313479623824451 0.316455696202532 0.311526479750779 0.311526479750779 0.320512820512821 0.316455696202532 0.32258064516129 0.32258064516129 0.319488817891374 0.316455696202532 0.327868852459016 0.317460317460317 0.313479623824451 0.3125 0.321543408360129 0.313479623824451 0.318471337579618 0.324675324675325 0.316455696202532 0.321543408360129 0.315457413249211 0.318471337579618 0.313479623824451 0.313479623824451 0.32258064516129 0.318471337579618 0.324675324675325 0.324675324675325 0.321543408360129 0.318471337579618
"forging" 0.325732899022801 0.315457413249211 0.311526479750779 0.31055900621118 0 0.311526479750779 0.316455696202532 0.32258064516129 0.314465408805031 0.632911392405063 0 0 0 0.311526479750779 0 0 0 0 0 0 0.651465798045603 0.630914826498423 0.623052959501558 0.62111801242236 0.319488817891374 0.623052959501558 0.632911392405063 0.645161290322581 0.628930817610063 1.2779552715655 0.313479623824451 0.316455696202532 0.311526479750779 0.623052959501558 0.320512820512821 0.316455696202532 0.32258064516129 0.32258064516129 0.319488817891374 0.316455696202532 0.327868852459016 0.317460317460317 0.313479623824451 0.3125 0 0.313479623824451 0.318471337579618 0.324675324675325 0.316455696202532 0.964630225080386 0 0 0 0.313479623824451 0 0 0 0 0 0
"near" 0 0.315457413249211 0 0.31055900621118 0.319488817891374 0 0.316455696202532 0 0.628930817610063 0.316455696202532 0.313479623824451 0.316455696202532 0.311526479750779 0.311526479750779 0.320512820512821 0.316455696202532 0.32258064516129 0 0.638977635782748 0.316455696202532 0 0.315457413249211 0 0.31055900621118 0.319488817891374 0 0.316455696202532 0 0.628930817610063 0.319488817891374 0.313479623824451 0.316455696202532 0.311526479750779 0.311526479750779 0.320512820512821 0.316455696202532 0.32258064516129 0 0.638977635782748 0.316455696202532 0 0.317460317460317 0 0.3125 0.321543408360129 0 0.318471337579618 0 0.632911392405063 0.321543408360129 0.315457413249211 0.318471337579618 0.313479623824451 0.313479623824451 0.32258064516129 0.318471337579618 0.324675324675325 0 0.643086816720257 0.318471337579618
"dawn" 0.325732899022801 0.630914826498423 0.311526479750779 0 0.319488817891374 0 0.316455696202532 0 0 0.632911392405063 0 0 0.623052959501558 0.311526479750779 0.320512820512821 0 0.32258064516129 0.32258064516129 0.319488817891374 0.316455696202532 0.325732899022801 0.630914826498423 0.311526479750779 0 0.319488817891374 0 0.316455696202532 0 0 0.638977635782748 0 0 0.623052959501558 0.311526479750779 0.320512820512821 0 0.32258064516129 0.32258064516129 0.319488817891374 0.316455696202532 0.327868852459016 0.634920634920635 0.313479623824451 0 0.321543408360129 0 0.318471337579618 0 0 0.643086816720257 0 0 0.626959247648903 0.313479623824451 0.32258064516129 0 0.324675324675325 0.324675324675325 0.321543408360129 0.318471337579618
"its" 0.651465798045603 0.630914826498423 0.311526479750779 0 0 0.311526479750779 0 0 0.314465408805031 0 0 0 0.311526479750779 0.934579439252336 0.320512820512821 0 0 0 0.638977635782748 0.632911392405063 0.651465798045603 0.630914826498423 0.311526479750779 0 0 0.311526479750779 0 0 0.314465408805031 0 0 0 0.311526479750779 0.934579439252336 0.320512820512821 0 0 0 0.638977635782748 0.632911392405063 0.655737704918033 0.634920634920635 0.313479623824451 0 0 0.313479623824451 0 0 0.316455696202532 0 0 0 0.313479623824451 0.940438871473354 0.32258064516129 0 0 0 0.643086816720257 0.636942675159236
