Source,Target,Weight,Type
10,4,1,undirected
10,5,4,undirected
10,6,3,undirected
10,8,19,undirected
10,12,16,undirected
10,13,1,undirected
10,14,5,undirected
10,17,16,undirected
10,18,6,undirected
11,3,20,undirected
11,4,11,undirected
11,6,6,undirected
11,7,1,undirected
11,8,25,undirected
11,9,22,undirected
11,13,9,undirected
11,14,3,undirected
11,15,14,undirected
11,17,16,undirected
11,18,51,undirected
11,19,6,undirected
12,0,14,undirected
12,2,4,undirected
12,5,13,undirected
12,6,2,undirected
12,8,20,undirected
12,10,16,undirected
12,14,3,undirected
13,1,3,undirected
13,2,22,undirected
13,6,2,undirected
13,7,16,undirected
13,8,23,undirected
13,9,4,undirected
13,10,1,undirected
13,11,9,undirected
13,14,18,undirected
13,18,13,undirected
13,19,2,undirected
14,0,2,undirected
14,1,4,undirected
14,2,9,undirected
14,3,1,undirected
14,4,19,undirected
14,5,17,undirected
14,6,2,undirected
14,7,4,undirected
14,8,14,undirected
14,9,1,undirected
14,10,5,undirected
14,11,3,undirected
14,12,3,undirected
14,13,18,undirected
14,15,1,undirected
14,16,8,undirected
14,17,1,undirected
14,18,9,undirected
14,19,10,undirected
15,0,18,undirected
15,2,8,undirected
15,4,3,undirected
15,5,3,undirected
15,6,1,undirected
15,8,24,undirected
15,9,1,undirected
15,11,14,undirected
15,14,1,undirected
15,18,12,undirected
15,19,4,undirected
16,1,9,undirected
16,2,21,undirected
16,5,10,undirected
16,6,2,undirected
16,7,1,undirected
16,8,17,undirected
16,14,8,undirected
16,18,11,undirected
17,0,13,undirected
17,1,2,undirected
17,2,1,undirected
17,4,10,undirected
17,6,4,undirected
17,8,12,undirected
17,10,16,undirected
17,11,16,undirected
17,14,1,undirected
17,18,26,undirected
18,0,3,undirected
18,1,8,undirected
18,2,1,undirected
18,3,14,undirected
18,4,18,undirected
18,5,18,undirected
18,6,16,undirected
18,7,1,undirected
18,8,23,undirected
18,9,18,undirected
18,10,6,undirected
18,11,51,undirected
18,13,13,undirected
18,14,9,undirected
18,15,12,undirected
18,16,11,undirected
18,17,26,undirected
18,19,11,undirected
19,0,13,undirected
19,1,10,undirected
19,2,2,undirected
19,4,2,undirected
19,6,8,undirected
19,8,16,undirected
19,9,2,undirected
19,11,6,undirected
19,13,2,undirected
19,14,10,undirected
19,15,4,undirected
19,18,11,undirected
20,23,1,undirected
20,26,8,undirected
20,28,20,undirected
20,29,7,undirected
20,32,14,undirected
20,33,14,undirected
20,36,12,undirected
20,39,43,undirected
21,22,15,undirected
21,25,2,undirected
21,26,31,undirected
21,28,11,undirected
21,29,20,undirected
21,30,2,undirected
21,32,21,undirected
21,33,43,undirected
21,36,5,undirected
21,39,5,undirected
22,21,15,undirected
22,24,1,undirected
22,26,1,undirected
22,28,24,undirected
22,29,3,undirected
22,30,12,undirected
22,32,2,undirected
22,33,2,undirected
22,34,5,undirected
22,35,1,undirected
22,36,6,undirected
22,37,1,undirected
22,38,1,undirected
23,20,1,undirected
23,24,3,undirected
23,25,1,undirected
23,26,1,undirected
23,27,1,undirected
23,28,6,undirected
23,29,13,undirected
23,30,3,undirected
23,31,4,undirected
23,32,1,undirected
23,33,25,undirected
23,34,27,undirected
23,36,16,undirected
23,37,15,undirected
23,38,2,undirected
23,39,6,undirected
24,22,1,undirected
24,23,3,undirected
24,28,6,undirected
24,29,13,undirected
24,30,1,undirected
24,33,21,undirected
24,35,5,undirected
24,36,7,undirected
24,38,8,undirected
24,39,1,undirected
25,21,2,undirected
25,23,1,undirected
25,28,11,undirected
25,29,6,undirected
25,33,18,undirected
25,35,22,undirected
25,36,5,undirected
25,38,4,undirected
26,20,8,undirected
26,21,31,undirected
26,22,1,undirected
26,23,1,undirected
26,28,5,undirected
26,29,1,undirected
26,30,1,undirected
26,31,1,undirected
26,32,11,undirected
26,33,17,undirected
26,36,9,undirected
26,39,4,undirected
27,23,1,undirected
27,28,8,undirected
27,29,7,undirected
27,30,1,undirected
27,31,23,undirected
27,33,21,undirected
27,36,5,undirected
27,39,12,undirected
28,20,20,undirected
28,21,11,undirected
28,22,24,undirected
28,23,6,undirected
28,24,6,undirected
28,25,11,undirected
28,26,5,undirected
28,27,8,undirected
28,29,9,undirected
28,30,7,undirected
28,31,5,undirected
28,32,6,undirected
28,33,22,undirected
28,34,5,undirected
28,35,6,undirected
28,36,17,undirected
28,37,7,undirected
28,38,6,undirected
28,39,21,undirected
29,20,7,undirected
29,21,20,undirected
29,22,3,undirected
29,23,13,undirected
29,24,13,undirected
29,25,6,undirected
29,26,1,undirected
29,27,7,undirected
29,28,9,undirected
29,30,2,undirected
29,31,7,undirected
29,32,1,undirected
29,33,45,undirected
29,34,9,undirected
29,35,7,undirected
29,36,6,undirected
29,37,8,undirected
29,38,14,undirected
29,39,28,undirected
30,21,2,undirected
30,22,12,undirected
30,23,3,undirected
30,24,1,undirected
30,26,1,undirected
30,27,1,undirected
30,28,7,undirected
30,29,2,undirected
30,31,23,undirected
30,32,3,undirected
30,33,19,undirected
30,34,12,undirected
30,35,1,undirected
30,36,9,undirected
30,37,2,undirected
30,38,11,undirected
30,39,4,undirected
31,23,4,undirected
31,26,1,undirected
31,27,23,undirected
31,28,5,undirected
31,29,7,undirected
31,30,23,undirected
31,32,1,undirected
31,33,19,undirected
31,36,2,undirected
31,39,6,undirected
32,20,14,undirected
32,21,21,undirected
32,22,2,undirected
32,23,1,undirected
32,26,11,undirected
32,28,6,undirected
32,29,1,undirected
32,30,3,undirected
32,31,1,undirected
32,33,6,undirected
32,34,1,undirected
32,35,12,undirected
32,36,22,undirected
32,37,3,undirected
32,38,2,undirected
32,39,3,undirected
33,20,14,undirected
33,21,43,undirected
33,22,2,undirected
33,23,25,undirected
33,24,21,undirected
33,25,18,undirected
33,26,17,undirected
33,27,21,undirected
33,28,22,undirected
33,29,45,undirected
33,30,19,undirected
33,31,19,undirected
33,32,6,undirected
33,34,18,undirected
33,35,13,undirected
33,36,32,undirected
33,37,20,undirected
33,38,21,undirected
33,39,32,undirected
34,22,5,undirected
34,23,27,undirected
34,28,5,undirected
34,29,9,undirected
34,30,12,undirected
34,32,1,undirected
34,33,18,undirected
34,36,2,undirected
34,37,2,undirected
34,39,8,undirected
35,22,1,undirected
35,24,5,undirected
35,25,22,undirected
35,28,6,undirected
35,29,7,undirected
35,30,1,undirected
35,32,12,undirected
35,33,13,undirected
35,36,8,undirected
35,39,22,undirected
36,20,12,undirected
36,21,5,undirected
36,22,6,undirected
36,23,16,undirected
36,24,7,undirected
36,25,5,undirected
36,26,9,undirected
36,27,5,undirected
36,28,17,undirected
36,29,6,undirected
36,30,9,undirected
36,31,2,undirected
36,32,22,undirected
36,33,32,undirected
36,34,2,undirected
36,35,8,undirected
36,37,8,undirected
36,38,9,undirected
36,39,10,undirected
37,22,1,undirected
37,23,15,undirected
37,28,7,undirected
37,29,8,undirected
37,30,2,undirected
37,32,3,undirected
37,33,20,undirected
37,34,2,undirected
37,36,8,undirected
38,22,1,undirected
38,23,2,undirected
38,24,8,undirected
38,25,4,undirected
38,28,6,undirected
38,29,14,undirected
38,30,11,undirected
38,32,2,undirected
38,33,21,undirected
38,36,9,undirected
38,39,5,undirected
39,20,43,undirected
39,21,5,undirected
39,23,6,undirected
39,24,1,undirected
39,26,4,undirected
39,27,12,undirected
39,28,21,undirected
39,29,28,undirected
39,30,4,undirected
39,31,6,undirected
39,32,3,undirected
39,33,32,undirected
39,34,8,undirected
39,35,22,undirected
39,36,10,undirected
39,38,5,undirected
40,41,1,undirected
40,42,6,undirected
40,43,6,undirected
40,44,2,undirected
40,45,19,undirected
40,48,14,undirected
40,49,3,undirected
40,53,3,undirected
40,56,9,undirected
40,59,9,undirected
41,40,1,undirected
41,42,14,undirected
41,43,7,undirected
41,44,2,undirected
41,45,23,undirected
41,46,3,undirected
41,47,5,undirected
41,48,22,undirected
41,49,2,undirected
41,50,8,undirected
41,52,2,undirected
41,54,3,undirected
41,56,3,undirected
41,57,2,undirected
41,58,2,undirected
41,59,5,undirected
42,40,6,undirected
42,41,14,undirected
42,43,18,undirected
42,44,26,undirected
42,45,36,undirected
42,46,22,undirected
42,47,14,undirected
42,48,46,undirected
42,49,7,undirected
42,50,14,undirected
42,51,2,undirected
42,52,19,undirected
42,53,18,undirected
42,54,13,undirected
42,55,17,undirected
42,56,14,undirected
42,57,13,undirected
42,58,5,undirected
42,59,11,undirected
43,40,6,undirected
43,41,7,undirected
43,42,18,undirected
43,44,24,undirected
43,45,25,undirected
43,46,2,undirected
43,47,4,undirected
43,48,19,undirected
43,49,8,undirected
43,50,8,undirected
43,51,1,undirected
43,52,2,undirected
43,53,5,undirected
43,54,2,undirected
43,55,2,undirected
43,56,4,undirected
43,57,2,undirected
43,58,3,undirected
43,59,2,undirected
44,40,2,undirected
44,41,2,undirected
44,42,26,undirected
44,43,24,undirected
44,45,22,undirected
44,47,1,undirected
44,48,17,undirected
44,50,3,undirected
44,54,1,undirected
44,55,11,undirected
44,56,1,undirected
44,57,2,undirected
44,59,1,undirected
45,40,19,undirected
45,41,23,undirected
45,42,36,undirected
45,43,25,undirected
45,44,22,undirected
45,46,14,undirected
45,47,18,undirected
45,48,43,undirected
45,49,16,undirected
45,50,26,undirected
45,51,10,undirected
45,52,12,undirected
45,53,20,undirected
45,54,13,undirected
45,55,15,undirected
45,56,18,undirected
45,57,19,undirected
45,58,16,undirected
45,59,11,undirected
46,41,3,undirected
46,42,22,undirected
46,43,2,undirected
46,45,14,undirected
46,48,13,undirected
46,50,5,undirected
46,51,8,undirected
46,52,3,undirected
46,55,7,undirected
46,59,2,undirected
47,41,5,undirected
47,42,14,undirected
47,43,4,undirected
47,44,1,undirected
47,45,18,undirected
47,48,21,undirected
47,49,3,undirected
47,50,3,undirected
47,51,1,undirected
47,53,12,undirected
47,54,5,undirected
47,56,2,undirected
47,57,2,undirected
47,58,1,undirected
47,59,5,undirected
48,40,14,undirected
48,41,22,undirected
48,42,46,undirected
48,43,19,undirected
48,44,17,undirected
48,45,43,undirected
48,46,13,undirected
48,47,21,undirected
48,49,13,undirected
48,50,20,undirected
48,51,11,undirected
48,52,12,undirected
48,53,11,undirected
48,54,24,undirected
48,55,11,undirected
48,56,19,undirected
48,57,20,undirected
48,58,13,undirected
48,59,28,undirected
49,40,3,undirected
49,41,2,undirected
49,42,7,undirected
49,43,8,undirected
49,45,16,undirected
49,47,3,undirected
49,48,13,undirected
49,51,1,undirected
49,53,6,undirected
49,54,3,undirected
49,58,11,undirected
49,59,2,undirected
50,41,8,undirected
50,42,14,undirected
50,43,8,undirected
50,44,3,undirected
50,45,26,undirected
50,46,5,undirected
50,47,3,undirected
50,48,20,undirected
50,54,1,undirected
50,56,1,undirected
50,57,1,undirected
50,58,5,undirected
50,59,2,undirected
51,42,2,undirected
51,43,1,undirected
51,45,10,undirected
51,46,8,undirected
51,47,1,undirected
51,48,11,undirected
51,49,1,undirected
51,52,2,undirected
51,55,5,undirected
51,57,4,undirected
51,58,38,undirected
51,59,3,undirected
52,41,2,undirected
52,42,19,undirected
52,43,2,undirected
52,45,12,undirected
52,46,3,undirected
52,48,12,undirected
52,51,2,undirected
52,55,2,undirected
52,57,1,undirected
52,59,14,undirected
53,40,3,undirected
53,42,18,undirected
53,43,5,undirected
53,45,20,undirected
53,47,12,undirected
53,48,11,undirected
53,49,6,undirected
54,41,3,undirected
54,42,13,undirected
54,43,2,undirected
54,44,1,undirected
54,45,13,undirected
54,47,5,undirected
54,48,24,undirected
54,49,3,undirected
54,50,1,undirected
54,59,3,undirected
55,42,17,undirected
55,43,2,undirected
55,44,11,undirected
55,45,15,undirected
55,46,7,undirected
55,48,11,undirected
55,51,5,undirected
55,52,2,undirected
55,59,22,undirected
56,40,9,undirected
56,41,3,undirected
56,42,14,undirected
56,43,4,undirected
56,44,1,undirected
56,45,18,undirected
56,47,2,undirected
56,48,19,undirected
56,50,1,undirected
56,57,1,undirected
56,59,3,undirected
57,41,2,undirected
57,42,13,undirected
57,43,2,undirected
57,44,2,undirected
57,45,19,undirected
57,47,2,undirected
57,48,20,undirected
57,50,1,undirected
57,51,4,undirected
57,52,1,undirected
57,56,1,undirected
57,59,19,undirected
58,41,2,undirected
58,42,5,undirected
58,43,3,undirected
58,45,16,undirected
58,47,1,undirected
58,48,13,undirected
58,49,11,undirected
58,50,5,undirected
58,51,38,undirected
58,59,2,undirected
59,40,9,undirected
59,41,5,undirected
59,42,11,undirected
59,43,2,undirected
59,44,1,undirected
59,45,11,undirected
59,46,2,undirected
59,47,5,undirected
59,48,28,undirected
59,49,2,undirected
59,50,2,undirected
59,51,3,undirected
59,52,14,undirected
59,54,3,undirected
59,55,22,undirected
59,56,3,undirected
59,57,19,undirected
59,58,2,undirected
